record_id,year,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,Country
8256913,1862,46.9886,33.7442,Wroclaw,Poland
8256914,1862,57.0452,35.2274,Wroclaw,Poland
8256915,1862,59.0108,34.3238,Wroclaw,Poland
8256916,1862,62.3354,34.0808,Wroclaw,Poland
8256917,1862,60.8396,33.9926,Wroclaw,Poland
8256918,1862,55.9598,34.0754,Wroclaw,Poland
8256919,1862,49.8272,34.1114,Wroclaw,Poland
8256920,1862,35.312,33.71,Wroclaw,Poland
8256921,1862,27.2408,34.754,Wroclaw,Poland
8256922,1863,34.1474,35.7422,Wroclaw,Poland
8256923,1863,33.3878,37.1444,Wroclaw,Poland
8256924,1863,38.9102,32.5616,Wroclaw,Poland
8256925,1863,43.6964,34.7036,Wroclaw,Poland
8256926,1863,54.5036,33.962,Wroclaw,Poland
8256927,1863,60.0566,34.6244,Wroclaw,Poland
8256928,1863,60.2384,33.9746,Wroclaw,Poland
8256929,1863,64.8716,33.9116,NA,NA
8256930,1863,56.3702,33.2186,Wroclaw,Poland
8256931,1863,50.7866,33.9602,Wroclaw,Poland
8256932,1863,39.0308,33.7874,Wroclaw,Poland
8256933,1863,33.2492,34.5704,Wroclaw,Poland
8256934,1864,17.717,34.016,Wroclaw,Poland
8256935,1864,29.0804,34.2266,Wroclaw,Poland
8256936,1864,38.5646,33.5606,Wroclaw,Poland
8256937,1864,39.1244,33.125,Wroclaw,Poland
8256938,1864,46.6466,33.1448,Wroclaw,Poland
8256939,1864,60.4166,34.0952,Wroclaw,Poland
8256940,1864,59.2736,32.9738,Wroclaw,Poland
8256941,1864,57.6698,34.4372,Wroclaw,Poland
8256942,1864,54.5216,34.0862,Wroclaw,Poland
8256943,1864,43.8692,33.3518,Wroclaw,Poland
8256944,1864,34.1672,33.8612,Wroclaw,Poland
8256945,1864,21.8606,33.5948,Wroclaw,Poland
8256946,1865,28.3964,33.3824,Wroclaw,Poland
8256947,1865,18.4424,33.5462,Wroclaw,Poland
8256948,1865,28.805,32.6048,Wroclaw,Poland
8256949,1865,46.0148,33.8684,Wroclaw,Poland
8256950,1865,59.9864,34.1996,Wroclaw,Poland
8256951,1865,55.2614,34.0124,Wroclaw,Poland
8256952,1865,68.0666,33.7316,Wroclaw,Poland
8256953,1865,60.9548,33.4166,Wroclaw,Poland
8256954,1865,55.742,33.0242,Wroclaw,Poland
8256955,1865,46.6178,33.404,Wroclaw,Poland
8256956,1865,39.9848,33.863,Wroclaw,Poland
8256957,1865,30.5996,34.34,Wroclaw,Poland
8256958,1866,33.8864,32.936,NA,NA
8256959,1866,34.6694,33.6686,Wroclaw,Poland
8256960,1866,34.6496,33.269,Wroclaw,Poland
8256961,1866,47.6204,33.4112,Wroclaw,Poland
8256962,1866,49.0262,34.1384,Wroclaw,Poland
8256963,1866,64.7096,33.242,Wroclaw,Poland
8256964,1866,60.8936,33.5534,Wroclaw,Poland
8256965,1866,59.6624,33.7784,Wroclaw,Poland
8256966,1866,60.3068,33.2024,Wroclaw,Poland
8256967,1866,42.0008,33.368,Wroclaw,Poland
8256968,1866,37.391,33.0944,Wroclaw,Poland
8256969,1866,32.1404,33.0692,Wroclaw,Poland
8256970,1867,27.8528,34.151,Wroclaw,Poland
8256971,1867,35.4002,33.2582,Wroclaw,Poland
8256972,1867,31.505,33.4706,Wroclaw,Poland
8256973,1867,44.2382,33.5408,Wroclaw,Poland
8256974,1867,51.2654,33.0224,Wroclaw,Poland
8256975,1867,58.9136,33.1808,Wroclaw,Poland
8256976,1867,60.8378,33.4562,Wroclaw,Poland
8256977,1867,62.438,33.7532,Wroclaw,Poland
8256978,1867,55.7258,33.1268,Wroclaw,Poland
8256979,1867,45.9734,33.0188,Wroclaw,Poland
8256980,1867,33.917,35.4812,Wroclaw,Poland
8256981,1867,25.6928,35.915,Wroclaw,Poland
8256982,1868,25.5344,33.1574,Wroclaw,Poland
8256983,1868,34.7558,34.5434,Wroclaw,Poland
8256984,1868,36.2462,32.9162,Wroclaw,Poland
8256985,1868,43.664,34.043,Wroclaw,Poland
8256986,1868,59.8388,33.7406,Wroclaw,Poland
8256987,1868,63.05,33.341,Wroclaw,Poland
8256988,1868,64.9724,32.8766,Wroclaw,Poland
8256989,1868,65.759,32.9036,Wroclaw,Poland
8256990,1868,59.0882,33.1214,Wroclaw,Poland
8256991,1868,47.7914,33.7118,Wroclaw,Poland
8256992,1868,34.4264,33.9332,Wroclaw,Poland
8256993,1868,36.1652,34.0286,Wroclaw,Poland
8256994,1869,24.9278,34.3598,Wroclaw,Poland
8256995,1869,37.481,33.9242,Wroclaw,Poland
8256996,1869,32.9918,33.917,Wroclaw,Poland
8256997,1869,48.5042,34.4462,Wroclaw,Poland
8256998,1869,56.3504,33.746,Wroclaw,Poland
8256999,1869,55.5926,33.2258,Wroclaw,Poland
8257000,1869,64.823,33.476,Wroclaw,Poland
8257001,1869,59.9738,33.3392,Wroclaw,Poland
8257002,1869,57.0938,33.3716,Wroclaw,Poland
8257003,1869,43.124,33.4382,NA,NA
8257004,1869,36.4568,32.8316,Wroclaw,Poland
8257005,1869,31.2224,34.1168,Wroclaw,Poland
8257006,1870,27.0464,33.7352,Wroclaw,Poland
8257007,1870,16.0106,36.1382,Wroclaw,Poland
8257008,1870,29.759,33.3734,Wroclaw,Poland
8257009,1870,42.4508,33.5858,Wroclaw,Poland
8257010,1870,54.5234,33.5876,Wroclaw,Poland
8257011,1870,58.0082,33.611,Wroclaw,Poland
8257012,1870,64.0148,32.9936,Wroclaw,Poland
8257013,1870,59.549,32.5886,Wroclaw,Poland
8257014,1870,51.9638,32.8442,Wroclaw,Poland
8257015,1870,44.5892,33.4382,Wroclaw,Poland
8257016,1870,39.2036,34.5002,Wroclaw,Poland
8257017,1870,19.9058,34.88,Wroclaw,Poland
8257018,1871,17.6486,34.5074,Wroclaw,Poland
8257019,1871,23.8766,34.9772,Wroclaw,Poland
8257020,1871,37.4972,34.1258,Wroclaw,Poland
8257021,1871,41.5076,33.5858,Wroclaw,Poland
8257022,1871,46.8968,33.9008,Wroclaw,Poland
8257023,1871,55.724,33.0656,Wroclaw,Poland
8257024,1871,63.464,32.6408,Wroclaw,Poland
8257025,1871,62.2112,32.6534,Wroclaw,Poland
8257026,1871,54.9428,32.7434,Wroclaw,Poland
8257027,1871,40.7966,33.2096,Wroclaw,Poland
8257028,1871,33.5606,33.2996,Wroclaw,Poland
8257029,1871,21.0218,33.6506,Wroclaw,Poland
8257030,1872,27.6926,35.7422,Wroclaw,Poland
8257031,1872,29.3234,34.646,Wroclaw,Poland
8257032,1872,38.399,33.6596,Wroclaw,Poland
8257033,1872,47.9048,34.5506,Wroclaw,Poland
8257034,1872,57.515,33.7082,Wroclaw,Poland
8257035,1872,58.667,33.6074,Wroclaw,Poland
8257036,1872,63.5288,33.953,Wroclaw,Poland
8257037,1872,59.7218,33.4364,Wroclaw,Poland
8257038,1872,57.4088,32.9792,Wroclaw,Poland
8257039,1872,50.576,33.0998,Wroclaw,Poland
8257040,1872,42.8018,33.6146,Wroclaw,Poland
8257041,1872,34.2896,35.8448,Wroclaw,Poland
8257042,1873,33.0386,33.9926,Wroclaw,Poland
8257043,1873,28.3262,34.304,Wroclaw,Poland
8257044,1873,38.7842,33.413,Wroclaw,Poland
8257045,1873,41.9576,34.5902,Wroclaw,Poland
8257046,1873,48.0146,34.1654,Wroclaw,Poland
8257047,1873,59.4932,32.8352,Wroclaw,Poland
8257048,1873,65.3774,33.107,Wroclaw,Poland
8257049,1873,64.4882,33.1178,Wroclaw,Poland
8257050,1873,53.8934,33.9782,Wroclaw,Poland
8257051,1873,49.2404,32.9936,Wroclaw,Poland
8257052,1873,39.047,33.1232,Wroclaw,Poland
8257053,1873,31.3628,33.152,Wroclaw,Poland
8257054,1874,29.606,34.3256,Wroclaw,Poland
8257055,1874,28.994,33.2312,Wroclaw,Poland
8257056,1874,34.412,33.9044,Wroclaw,Poland
8257057,1874,46.0544,33.0386,Wroclaw,Poland
8257058,1874,46.724,33.0242,Wroclaw,Poland
8257059,1874,59.5778,33.656,Wroclaw,Poland
8257060,1874,66.839,32.9234,Wroclaw,Poland
8257061,1874,59.4536,32.7902,Wroclaw,Poland
8257062,1874,59.3114,32.693,Wroclaw,Poland
8257063,1874,48.227,33.2996,Wroclaw,Poland
8257064,1874,32.081,33.3032,Wroclaw,Poland
8257065,1874,28.0148,33.143,Wroclaw,Poland
8257066,1875,28.5188,33.0476,Wroclaw,Poland
8257067,1875,18.563,32.9756,Wroclaw,Poland
8257068,1875,28.3568,33.251,Wroclaw,Poland
8257069,1875,41.3168,32.9054,Wroclaw,Poland
8257070,1875,53.7386,32.7416,Wroclaw,Poland
8257071,1875,64.2812,33.5192,Wroclaw,Poland
8257072,1875,62.9996,33.1394,Wroclaw,Poland
8257073,1875,64.2794,32.801,Wroclaw,Poland
8257074,1875,53.5406,32.6516,Wroclaw,Poland
8257075,1875,41.7974,32.8298,Wroclaw,Poland
8257076,1875,33.7172,33.008,Wroclaw,Poland
8257077,1875,23.8424,33.4364,Wroclaw,Poland
8257078,1876,20.7392,33.0674,Wroclaw,Poland
8257079,1876,29.957,33.782,Wroclaw,Poland
8257080,1876,37.6484,34.6622,Wroclaw,Poland
8257081,1876,47.6366,33.6344,Wroclaw,Poland
8257082,1876,46.3568,33.242,Wroclaw,Poland
8257083,1876,61.8512,33.3068,Wroclaw,Poland
8257084,1876,63.167,32.9954,Wroclaw,Poland
8257085,1876,62.5496,33.0548,Wroclaw,Poland
8257086,1876,53.9312,33.4148,Wroclaw,Poland
8257087,1876,48.605,33.224,Wroclaw,Poland
8257088,1876,30.785,33.8126,Wroclaw,Poland
8257089,1876,30.7724,34.4876,Wroclaw,Poland
8257090,1877,32.2682,35.006,Wroclaw,Poland
8257091,1877,32.2808,34.475,Wroclaw,Poland
8257092,1877,32.9558,32.6444,Wroclaw,Poland
8257093,1877,40.6598,34.1726,Wroclaw,Poland
8257094,1877,48.7382,33.1826,Wroclaw,Poland
8257095,1877,63.149,35.1482,Wroclaw,Poland
8257096,1877,62.7098,33.1232,Wroclaw,Poland
8257097,1877,63.8834,33.3824,Wroclaw,Poland
8257098,1877,50.0342,32.5076,Wroclaw,Poland
8257099,1877,42.9044,33.0278,Wroclaw,Poland
8257100,1877,40.8542,34.6478,Wroclaw,Poland
8257101,1877,29.651,35.879,Wroclaw,Poland
8257102,1878,27.4172,34.1006,Wroclaw,Poland
8257103,1878,32.7542,33.5228,Wroclaw,Poland
8257104,1878,34.8494,33.2042,Wroclaw,Poland
8257105,1878,46.3406,33.3986,Wroclaw,Poland
8257106,1878,53.8232,32.5724,Wroclaw,Poland
8257107,1878,60.0134,33.9836,Wroclaw,Poland
8257108,1878,59.8964,33.0386,Wroclaw,Poland
8257109,1878,62.6756,33.4436,Wroclaw,Poland
8257110,1878,57.9704,33.2042,Wroclaw,Poland
8257111,1878,49.0352,32.9,Wroclaw,Poland
8257112,1878,37.832,33.7694,Wroclaw,Poland
8257113,1878,27.6566,34.3562,Wroclaw,Poland
8257114,1879,24.647,33.0386,Wroclaw,Poland
8257115,1879,31.523,33.8036,Wroclaw,Poland
8257116,1879,32.0468,32.567,Wroclaw,Poland
8257117,1879,42.4292,33.728,Wroclaw,Poland
8257118,1879,50.711,33.7424,Wroclaw,Poland
8257119,1879,61.1942,33.584,Wroclaw,Poland
8257120,1879,59.0864,34.052,Wroclaw,Poland
8257121,1879,62.465,33.2798,Wroclaw,Poland
8257122,1879,57.7418,33.0134,Wroclaw,Poland
8257123,1879,44.5766,32.8298,Wroclaw,Poland
8257124,1879,31.892,33.2834,Wroclaw,Poland
8257125,1879,16.5722,33.9782,Wroclaw,Poland
8257126,1880,24.7424,33.9026,Wroclaw,Poland
8257127,1880,27.5162,33.3626,Wroclaw,Poland
8257128,1880,34.6208,33.4958,Wroclaw,Poland
8257129,1880,47.4746,32.8838,Wroclaw,Poland
8257130,1880,50.5418,33.0116,Wroclaw,Poland
8257131,1880,59.6192,32.9306,Wroclaw,Poland
8257132,1880,64.6142,32.6372,Wroclaw,Poland
8257133,1880,60.6344,33.3284,Wroclaw,Poland
8257134,1880,56.3612,33.5408,Wroclaw,Poland
8257135,1880,45.3848,33.1232,Wroclaw,Poland
8257136,1880,38.4386,34.9286,Wroclaw,Poland
8257137,1880,35.2724,33.0638,Wroclaw,Poland
8257138,1881,19.2038,32.8352,Wroclaw,Poland
8257139,1881,27.8258,33.1736,Wroclaw,Poland
8257140,1881,33.53,33.0818,Wroclaw,Poland
8257141,1881,38.9318,33.4418,Wroclaw,Poland
8257142,1881,52.9898,32.5148,Wroclaw,Poland
8257143,1881,58.298,33.377,Wroclaw,Poland
8257144,1881,64.4486,32.8874,Wroclaw,Poland
8257145,1881,61.0862,32.9018,Wroclaw,Poland
8257146,1881,52.3922,33.1664,Wroclaw,Poland
8257147,1881,40.0622,32.8424,Wroclaw,Poland
8257148,1881,37.9688,33.575,Wroclaw,Poland
8257149,1881,31.0172,33.9512,Wroclaw,Poland
8257150,1882,30.9002,33.7244,Wroclaw,Poland
8257151,1882,32.2394,33.3644,Wroclaw,Poland
8257152,1882,42.7226,33.5714,Wroclaw,Poland
8257153,1882,44.7026,32.459,Wroclaw,Poland
8257154,1882,52.4714,32.99,Wroclaw,Poland
8257155,1882,56.2874,33.044,Wroclaw,Poland
8257156,1882,63.9266,32.873,Wroclaw,Poland
8257157,1882,58.6436,32.6894,Wroclaw,Poland
8257158,1882,57.128,32.7074,Wroclaw,Poland
8257159,1882,46.0454,32.5328,Wroclaw,Poland
8257160,1882,37.5116,33.5354,Wroclaw,Poland
8257161,1882,30.5888,32.8208,Wroclaw,Poland
8257162,1883,26.7296,33.0296,Wroclaw,Poland
8257163,1883,31.3106,33.7388,Wroclaw,Poland
8257164,1883,27.0302,33.4724,Wroclaw,Poland
8257165,1883,39.614,32.837,Wroclaw,Poland
8257166,1883,52.7342,32.7056,Wroclaw,Poland
8257167,1883,60.3428,33.062,Wroclaw,Poland
8257168,1883,62.654,32.8424,Wroclaw,Poland
8257169,1883,59.9666,33.0584,Wroclaw,Poland
8257170,1883,55.5782,32.7398,Wroclaw,Poland
8257171,1883,46.8248,32.4932,Wroclaw,Poland
8257172,1883,38.237,33.0134,Wroclaw,Poland
8257173,1883,30.5222,33.3824,Wroclaw,Poland
8257174,1884,33.224,33.386,Wroclaw,Poland
8257175,1884,33.7892,32.7362,Wroclaw,Poland
8257176,1884,37.2452,33.2492,Wroclaw,Poland
8257177,1884,40.0244,33.6272,Wroclaw,Poland
8257178,1884,53.5838,32.873,Wroclaw,Poland
8257179,1884,55.5386,33.0242,Wroclaw,Poland
8257180,1884,63.779,32.4014,Wroclaw,Poland
8257181,1884,59.7074,33.1916,Wroclaw,Poland
8257182,1884,56.417,32.9954,Wroclaw,Poland
8257183,1884,44.6522,33.1376,Wroclaw,Poland
8257184,1884,33.3194,33.4112,Wroclaw,Poland
8257185,1884,33.8378,33.9188,Wroclaw,Poland
8257186,1885,23.4464,33.0386,Wroclaw,Poland
8257187,1885,32.702,33.5426,Wroclaw,Poland
8257188,1885,35.897,32.99,Wroclaw,Poland
8257189,1885,47.7608,33.512,Wroclaw,Poland
8257190,1885,50.522,33.2744,Wroclaw,Poland
8257191,1885,62.267,33.2474,Wroclaw,Poland
8257192,1885,63.2066,32.8712,Wroclaw,Poland
8257193,1885,57.7958,33.2474,Wroclaw,Poland
8257194,1885,55.22,32.3492,Wroclaw,Poland
8257195,1885,46.0616,33.1844,Wroclaw,Poland
8257196,1885,35.8358,33.4544,Wroclaw,Poland
8257197,1885,28.7168,34.4444,Wroclaw,Poland
8257198,1886,26.771,33.1808,Wroclaw,Poland
8257199,1886,23.6696,33.2294,Wroclaw,Poland
8257200,1886,28.5656,32.7074,Wroclaw,Poland
8257201,1886,46.9976,32.828,Wroclaw,Poland
8257202,1886,54.266,33.287,Wroclaw,Poland
8257203,1886,57.7832,32.5472,Wroclaw,Poland
8257204,1886,61.7108,33.1538,Wroclaw,Poland
8257205,1886,62.1014,32.3816,Wroclaw,Poland
8257206,1886,58.0442,32.8028,Wroclaw,Poland
8257207,1886,46.7456,32.9036,Wroclaw,Poland
8257208,1886,39.5762,33.3824,Wroclaw,Poland
8257209,1886,32.0864,33.9224,Wroclaw,Poland
8257210,1887,22.9964,33.7946,Wroclaw,Poland
8257211,1887,25.9682,33.6992,Wroclaw,Poland
8257212,1887,32.4878,33.2762,Wroclaw,Poland
8257213,1887,43.9592,32.6642,Wroclaw,Poland
8257214,1887,50.8262,32.7614,Wroclaw,Poland
8257215,1887,57.0668,32.4752,Wroclaw,Poland
8257216,1887,65.6474,33.1988,NA,NA
8257217,1887,59.9414,32.6858,Wroclaw,Poland
8257218,1887,55.859,32.8712,Wroclaw,Poland
8257219,1887,42.0026,32.5382,Wroclaw,Poland
8257220,1887,38.3486,33.782,Wroclaw,Poland
8257221,1887,28.3946,33.08,Wroclaw,Poland
8257222,1888,23.2718,33.6794,Wroclaw,Poland
8257223,1888,24.1682,33.458,Wroclaw,Poland
8257224,1888,32.189,33.3878,Wroclaw,Poland
8257225,1888,41.9846,33.2168,Wroclaw,Poland
8257226,1888,53.9456,32.828,Wroclaw,Poland
8257227,1888,59.6678,32.8478,Wroclaw,Poland
8257228,1888,59.5904,32.909,Wroclaw,Poland
8257229,1888,59.9198,32.882,Wroclaw,Poland
8257230,1888,54.4802,32.6462,Wroclaw,Poland
8257231,1888,43.8224,33.0476,Wroclaw,Poland
8257232,1888,34.3184,32.864,Wroclaw,Poland
8257233,1888,30.524,33.4742,Wroclaw,Poland
8257234,1889,22.9352,34.403,Wroclaw,Poland
8257235,1889,25.5488,32.9612,Wroclaw,Poland
8257236,1889,29.1686,33.305,Wroclaw,Poland
8257237,1889,44.042,32.432,Wroclaw,Poland
8257238,1889,60.719,33.2654,Wroclaw,Poland
8257239,1889,64.877,32.3996,Wroclaw,Poland
8257240,1889,61.8566,32.3186,Wroclaw,Poland
8257241,1889,60.0836,32.603,Wroclaw,Poland
8257242,1889,50.4356,32.6318,Wroclaw,Poland
8257243,1889,47.5646,32.7038,Wroclaw,Poland
8257244,1889,35.942,33.3122,Wroclaw,Poland
8257245,1889,25.4966,33.8468,Wroclaw,Poland
8257246,1890,32.0378,32.9504,Wroclaw,Poland
8257247,1890,24.2798,33.5066,Wroclaw,Poland
8257248,1890,38.5484,33.5426,Wroclaw,Poland
8257249,1890,44.78,33.1052,Wroclaw,Poland
8257250,1890,56.4188,33.1214,Wroclaw,Poland
8257251,1890,55.9508,32.801,Wroclaw,Poland
8257252,1890,61.2788,32.7308,Wroclaw,Poland
8257253,1890,64.8122,32.7614,Wroclaw,Poland
8257254,1890,54.2534,32.7488,Wroclaw,Poland
8257255,1890,44.1104,32.8586,Wroclaw,Poland
8257256,1890,36.329,33.3212,Wroclaw,Poland
8257257,1890,19.4558,34.4822,Wroclaw,Poland
8257258,1891,20.7374,33.1178,Wroclaw,Poland
8257259,1891,26.1068,32.9846,Wroclaw,Poland
8257260,1891,35.8862,32.6444,Wroclaw,Poland
8257261,1891,39.7958,32.3726,Wroclaw,Poland
8257262,1891,56.1398,32.6264,Wroclaw,Poland
8257263,1891,57.7004,32.666,Wroclaw,Poland
8257264,1891,61.592,32.9954,Wroclaw,Poland
8257265,1891,59.774,32.6678,Wroclaw,Poland
8257266,1891,56.0192,32.6804,Wroclaw,Poland
8257267,1891,49.4708,32.729,Wroclaw,Poland
8257268,1891,34.979,32.9666,Wroclaw,Poland
8257269,1891,32.4572,33.0926,Wroclaw,Poland
8257270,1892,25.5542,33.3608,Wroclaw,Poland
8257271,1892,30.1352,32.54,Wroclaw,Poland
8257272,1892,31.3502,33.3644,Wroclaw,Poland
8257273,1892,43.1672,32.5364,Wroclaw,Poland
8257274,1892,52.7432,32.6786,Wroclaw,Poland
8257275,1892,60.08,32.7272,Wroclaw,Poland
8257276,1892,60.9692,32.7074,Wroclaw,Poland
8257277,1892,66.1658,32.9756,Wroclaw,Poland
8257278,1892,58.559,32.7776,Wroclaw,Poland
8257279,1892,45.0212,32.4446,Wroclaw,Poland
8257280,1892,33.341,33.1358,Wroclaw,Poland
8257281,1892,25.6154,33.1898,Wroclaw,Poland
8257282,1893,13.1414,33.1178,Wroclaw,Poland
8257283,1893,31.5734,32.792,Wroclaw,Poland
8257284,1893,36.6638,32.5796,Wroclaw,Poland
8257285,1893,43.2518,32.9918,Wroclaw,Poland
8257286,1893,52.1708,32.603,NA,NA
8257287,1893,59.3276,33.2204,Wroclaw,Poland
8257288,1893,63.2642,33.026,Wroclaw,Poland
8257289,1893,61.232,32.495,Wroclaw,Poland
8257290,1893,54.2336,32.756,Wroclaw,Poland
8257291,1893,49.721,32.7074,Wroclaw,Poland
8257292,1893,34.6406,33.0566,Wroclaw,Poland
8257293,1893,30.8084,32.9702,Wroclaw,Poland
8257294,1894,23.765,33.116,Wroclaw,Poland
8257295,1894,31.8524,33.1268,Wroclaw,Poland
8257296,1894,38.1632,32.9756,Wroclaw,Poland
8257297,1894,48.1676,32.549,Wroclaw,Poland
8257298,1894,53.1158,32.603,NA,NA
8257299,1894,56.2892,32.7434,Wroclaw,Poland
8257300,1894,64.7492,32.2646,Wroclaw,Poland
8257301,1894,60.5408,32.9828,Wroclaw,Poland
8257302,1894,50.9468,32.4248,Wroclaw,Poland
8257303,1894,46.2866,32.6372,Wroclaw,Poland
8257304,1894,38.579,32.9324,Wroclaw,Poland
8257305,1894,29.9804,32.9414,Wroclaw,Poland
8257306,1895,23.2646,33.3734,Wroclaw,Poland
8257307,1895,17.9816,33.4832,Wroclaw,Poland
8257308,1895,32.063,32.5922,Wroclaw,Poland
8257309,1895,45.1274,32.7452,Wroclaw,Poland
8257310,1895,53.6,32.657,Wroclaw,Poland
8257311,1895,60.269,32.6282,Wroclaw,Poland
8257312,1895,64.8788,32.9954,Wroclaw,Poland
8257313,1895,61.817,32.8406,Wroclaw,Poland
8257314,1895,57.7634,32.6588,Wroclaw,Poland
8257315,1895,44.8754,32.5112,Wroclaw,Poland
8257316,1895,38.3252,32.6336,Wroclaw,Poland
8257317,1895,28.2524,32.963,Wroclaw,Poland
8257318,1896,23.8262,32.9,Wroclaw,Poland
8257319,1896,28.625,32.9468,Wroclaw,Poland
8257320,1896,39.1802,32.873,Wroclaw,Poland
8257321,1896,40.3142,32.9936,Wroclaw,Poland
8257322,1896,50.333,32.9162,Wroclaw,Poland
8257323,1896,61.5218,32.5112,Wroclaw,Poland
8257324,1896,63.4892,32.3708,Wroclaw,Poland
8257325,1896,58.838,32.6048,Wroclaw,Poland
8257326,1896,55.1786,32.4734,Wroclaw,Poland
8257327,1896,49.442,32.9,Wroclaw,Poland
8257328,1896,33.0638,33.3122,Wroclaw,Poland
8257329,1896,28.2776,32.531,Wroclaw,Poland
8257330,1897,24.719,33.7442,Wroclaw,Poland
8257331,1897,30.0218,32.8064,Wroclaw,Poland
8257332,1897,39.5924,32.7722,Wroclaw,Poland
8257333,1897,44.1734,32.648,Wroclaw,Poland
8257334,1897,51.5084,32.5616,Wroclaw,Poland
8257335,1897,61.3472,32.5328,Wroclaw,Poland
8257336,1897,61.8494,32.7164,Wroclaw,Poland
8257337,1897,63.023,32.756,Wroclaw,Poland
8257338,1897,54.6296,32.8154,Wroclaw,Poland
8257339,1897,43.97,32.6984,Wroclaw,Poland
8257340,1897,34.0808,33.3248,Wroclaw,Poland
8257341,1897,29.8292,32.5148,Wroclaw,Poland
8257342,1898,31.7876,33.2852,Wroclaw,Poland
8257343,1898,32.2214,32.7866,Wroclaw,Poland
8257344,1898,37.5926,32.7848,Wroclaw,Poland
8257345,1898,44.5982,32.7596,Wroclaw,Poland
8257346,1898,54.1778,32.504,Wroclaw,Poland
8257347,1898,58.7984,32.8784,Wroclaw,Poland
8257348,1898,58.136,33.143,Wroclaw,Poland
8257349,1898,63.617,32.7434,Wroclaw,Poland
8257350,1898,54.8528,32.6264,Wroclaw,Poland
8257351,1898,45.9842,32.6984,Wroclaw,Poland
8257352,1898,40.8866,32.9234,Wroclaw,Poland
8257353,1898,34.9196,33.143,Wroclaw,Poland
8257354,1899,32.9774,33.179,Wroclaw,Poland
8257355,1899,32.0414,33.2132,Wroclaw,Poland
8257356,1899,34.8836,32.7794,Wroclaw,Poland
8257357,1899,44.375,32.6498,Wroclaw,Poland
8257358,1899,51.818,32.495,Wroclaw,Poland
8257359,1899,56.5268,32.4986,Wroclaw,Poland
8257360,1899,62.4668,32.7074,Wroclaw,Poland
8257361,1899,59.981,32.3222,Wroclaw,Poland
8257362,1899,54.8114,32.702,Wroclaw,Poland
8257363,1899,45.1328,32.7434,Wroclaw,Poland
8257364,1899,41.5832,32.702,Wroclaw,Poland
8257365,1899,22.685,33.089,Wroclaw,Poland
8257366,1900,28.697,33.4112,Wroclaw,Poland
8257367,1900,31.6634,33.3302,Wroclaw,Poland
8257368,1900,30.7418,32.5814,Wroclaw,Poland
8257369,1900,41.8982,32.6138,Wroclaw,Poland
8257370,1900,50.7668,32.639,Wroclaw,Poland
8257371,1900,60.5138,32.6552,Wroclaw,Poland
8257372,1900,64.9616,32.9882,Wroclaw,Poland
8257373,1900,62.2346,32.7776,Wroclaw,Poland
8257374,1900,56.3954,32.7362,Wroclaw,Poland
8257375,1900,47.0876,32.5436,Wroclaw,Poland
8257376,1900,40.6058,32.7452,Wroclaw,Poland
8257377,1900,33.548,33.0098,Wroclaw,Poland
8257378,1901,21.1406,33.0152,Wroclaw,Poland
8257379,1901,21.2846,33.2564,Wroclaw,Poland
8257380,1901,33.8036,32.4554,Wroclaw,Poland
8257381,1901,44.4704,32.9882,Wroclaw,Poland
8257382,1901,54.9968,32.7902,Wroclaw,Poland
8257383,1901,60.7496,33.0872,Wroclaw,Poland
8257384,1901,64.9004,32.7074,Wroclaw,Poland
8257385,1901,61.5416,32.5706,Wroclaw,Poland
8257386,1901,54.32,32.6822,Wroclaw,Poland
8257387,1901,48.983,32.4968,Wroclaw,Poland
8257388,1901,35.8232,32.7632,Wroclaw,Poland
8257389,1901,32.7758,32.6048,Wroclaw,Poland
8257390,1902,34.8782,33.0944,Wroclaw,Poland
8257391,1902,28.1948,32.6714,Wroclaw,Poland
8257392,1902,35.546,32.6246,Wroclaw,Poland
8257393,1902,42.134,32.4626,Wroclaw,Poland
8257394,1902,47.4908,32.6354,Wroclaw,Poland
8257395,1902,58.2548,32.9306,Wroclaw,Poland
8257396,1902,59.3798,32.7146,Wroclaw,Poland
8257397,1902,58.8992,32.5328,Wroclaw,Poland
8257398,1902,53.3372,32.6012,Wroclaw,Poland
8257399,1902,43.4192,32.7884,Wroclaw,Poland
8257400,1902,31.4114,32.5022,Wroclaw,Poland
8257401,1902,23.2322,33.1988,Wroclaw,Poland
8257402,1903,27.3542,33.1574,Wroclaw,Poland
8257403,1903,35.4776,32.837,Wroclaw,Poland
8257404,1903,41.0738,32.8442,Wroclaw,Poland
8257405,1903,40.3268,32.7848,Wroclaw,Poland
8257406,1903,54.1994,32.5598,Wroclaw,Poland
8257407,1903,58.0982,32.8838,Wroclaw,Poland
8257408,1903,61.5902,32.7002,Wroclaw,Poland
8257409,1903,60.5264,32.621,Wroclaw,Poland
8257410,1903,55.4594,32.7704,Wroclaw,Poland
8257411,1903,47.84,32.7056,Wroclaw,Poland
8257412,1903,39.1604,32.7704,Wroclaw,Poland
8257413,1903,28.7852,33.0962,Wroclaw,Poland
8257414,1904,26.7026,33.53,Wroclaw,Poland
8257415,1904,31.9658,33.0944,Wroclaw,Poland
8257416,1904,35.1824,32.8928,Wroclaw,Poland
8257417,1904,45.437,32.3366,Wroclaw,Poland
8257418,1904,51.9458,32.5868,Wroclaw,Poland
